15822,15525.033134422954
15823,16920.568491724982
15824,38813.087931902686
15825,12231.610777921302
15827,26155.364672337244
15828,13908.634441808783
15829,6697.274734483316
15830,13734.480727766277
15831,8956.682625343788
15832,17500.198216973025
15833,27565.91455354586
15834,11124.135608937644
15836,18374.528073577887
15838,14773.22601229852
15840,14990.292204583611
15841,14849.418848396537
15842,35884.49327377528
15843,11562.639937149075
15844,25742.314078283234
15845,14655.3763213339
15846,6757.464695191573
15847,13716.9253225597
15848,17947.07487990942
15849,11004.06353274594
15850,24923.03547940541
15851,11017.492763329377
15852,25779.9328037259
15853,13613.512788290172
15854,18393.393893153276
15855,15200.126595868898
15856,11737.0696103202
15857,16628.12368013515
15858,16806.427573866233
15859,38188.14930187103
15860,11862.505153737791
15861,15850.682917971484
15862,14098.683435598883
15863,15114.490455398458
15864,11698.211274271398
15865,26096.535756658006
15866,8684.465681177206
15867,10251.574507333422
15868,25061.32568000387
15869,17876.940499953183
15870,27642.54965967007
15871,11369.15589601443
15873,22408.51718679635
15874,26021.298305772678
15875,16830.422170840186
15876,15221.058060447613
15877,37726.225148757556
15878,17905.837979646614
15879,11836.259514602609
15880,15770.100435889832
15881,14594.280903380826
15882,16214.204786557752
15883,8154.740581396887
15884,13492.410470564424
15885,13343.265151242143
15887,10194.459239766778
15888,22873.23145239522
15889,25573.63785281724
15890,9237.546213423835
15891,24282.53802546974
15892,12266.59291180466
15893,23924.799433595235
15894,10416.743628156935
15895,24604.330116079364
15897,16207.032679578251
15898,9033.533657962686
15899,17506.52446140086
15900,11351.606081590811
15901,26058.91703121534
15902,16836.635501559904
15903,14124.449133583234
15904,15464.568399968784
15905,36213.62759827518
15906,10895.035067188164
15907,9989.59075580425
15908,24848.883941958236
15909,12533.073611704443
15910,15855.31554704325
15912,15334.431592180135
15913,16797.793568987072
15914,10986.621041247481
15915,27857.38772552266
15916,26372.823566927465
15918,16633.49438416953
15919,8513.927459170474
15920,14080.172489998853
15921,34865.42298025892
15922,8502.247347553086
15923,10420.329748689239
15924,8551.239159303228
15925,13053.511850181678
15926,7027.259141141495
15927,20879.956842932115
15928,14358.483892331114
15929,9215.097379533989
15930,15871.72286412943
15932,16901.238011434147
15933,15629.577521549227
15934,9106.392861769005
15935,13914.224737448105
15936,28692.03629903116
15937,11290.142542811223
15939,12746.35648744305
15940,24454.673494641567
15941,12702.555443101292
15942,14996.808260714108
15943,14502.099670590653
15944,18394.081210796325
15945,24863.9820627955
15947,16392.309180733457
15949,17561.135313325307
15950,38454.45608268264
15951,10742.042869016122
15952,25207.252539398974
15953,11856.27211313112
15954,13581.352007751959
15955,15373.64052058862
15957,13092.630813136837
15958,12122.598603829694
15959,15414.330284604821
15960,27274.75444985537
15961,11316.602594102824
15962,19961.32091507344
15963,16753.141356742504
15964,25430.072830915287
15965,14671.31072398618
15966,17699.53842763188
15967,38223.72789996765
15968,10993.302159650679
15969,24109.04768176699
15970,17655.02936010347
15971,13850.166703593091
15972,14639.551129919175
15973,16633.96217185301
15974,8541.982312178572
16239,7324.467841676922
16240,4878.0603694993815
16241,6316.298082736231
16243,4146.536871600576
16244,3400.710243267663
16246,7893.975222040421
16247,7183.743470086112
16248,8309.970201494945
16249,6680.511896841936
16252,2692.467103637673
16253,10660.91194543664
16255,3685.986297141785
16256,5269.286849750594
16257,9214.419945403402
16258,9875.097342579184
16259,5362.396596932676
16260,8888.02118822913
16261,7122.616702106876
16262,4455.619503912753
16264,3217.9643703502857
16265,6393.310041648536
16266,4177.173096621491
16267,4119.875813577564
16268,5469.821123161439
16269,9319.491113351314
16270,7914.301068868197
16271,6784.800360899384
16272,4460.318092279902
16273,5559.219752515639
16274,10612.196007237952
16275,3665.6759451692387
16276,3706.144616396415
16277,5380.026806535837
16278,3983.6700107002857
16279,9053.147042573057
16280,7870.457182910019
16281,8246.266322970503
16282,11592.483588153667
16283,7277.1701651856765
16284,6476.910641197162
16285,6298.238692977201
16286,3701.1050365827577
16287,5463.1016834098955
16288,9865.286129975619
16289,9242.217556208565
16290,7912.988200023329
16291,4086.5914590908787
16292,6666.942218223628
16293,3179.0555452100284
16294,12607.78131849568
16295,4340.716747039163
16296,3960.968626191568
16297,4772.397695924237
16298,5627.796618995456
16299,7468.495871402629
16300,3468.6638948772247
16301,6949.6437020453905
16302,8071.328643848804
16303,3749.7010417747833
16304,8876.162512420453
16305,4473.836364999055
16306,3830.790526026702
16307,9722.360887346798
16308,11319.602557982653
16309,4363.003336286625
16310,6212.696635260246
16312,4032.835941078532
16313,6119.219896985147
16315,6707.128057617665
16316,4173.5267190379545
16317,7016.585035484446
16318,3597.057749078996
16319,9429.727619710513
16320,5237.898066820075
16321,7352.5855356885095
16323,9026.727046599808
16324,8501.315764071242
16325,6382.577451161551
16326,8770.331336333646
16327,12033.416914279494
16328,3396.7031698781707
16329,3587.7888058049793
16330,5540.43552882056
16332,5256.194002744235
16333,6931.15686932381
16334,2850.4399289468597
16336,4854.009084450505
16337,2324.9375551617586
16338,7334.154603958574
16339,3830.790526026702
16340,9871.87477061194
16341,7779.744746264184
16342,11482.785163935372
16343,4425.1581539884
16345,7904.458101218678
16346,9135.33393898467
16347,7185.8690824557825
16348,9384.191191992442
16349,4118.96888644493
16350,3519.1845199869394
16351,9553.906455998842
16353,7402.981333825082
16354,5629.335856713836
16355,3741.195778303746
16356,3870.657306095869
16357,9022.316675809825
16358,3471.752919764656
16359,3706.7070288487457
16360,6927.165875075555
16361,7107.2720658776325
16363,4449.987036217807
16364,3763.233083814471
16365,5434.448028346022
16366,11255.535634761414
16367,9122.715255037096
16368,7710.805770802437
16369,3873.1478005130243
16370,5877.480217693677
16371,9974.084628592533
16372,6371.341063340798
16373,7742.7878276306965
16374,4363.003336286625
16375,7951.624978594703
16377,6002.0220986788045
16378,4178.776304266144
16379,6876.800260137439
16380,9011.155102696343
16381,5975.730991155772
16383,7434.553802886058
16386,3813.9919266478437
16387,5660.017697582094
16388,11334.721297423623
16389,8736.636738781266
16390,4084.4679557667414
16391,4037.8462759411823
16392,9117.118868121246
16393,3542.466960533407
16395,4597.692262384112
16396,6754.376229699692
16397,3972.8010443444364
16399,8315.374507426804
16401,3104.7685017961944
16402,5103.246260526561
16404,13100.030914257284
16405,6485.378220201021
16406,3719.6616830172993
16407,3112.0973396723925
16408,6367.719745234584
16409,11015.541560432011
16410,7035.915795552161
16411,3835.8423361663345
16412,5385.665572105973
16413,4335.741368628481
16414,8957.264226998344
16415,4437.992418068672
16416,9684.680281716799
16417,5340.375871824416
16418,7411.386982307818
16419,9277.504910093694
16420,5586.294436445572
16421,8675.212467768046
16422,3492.34031551885
16423,3667.707097882715
16424,5377.299759802015
16425,5242.048397526594
16426,12932.070326721354
16427,7377.674756975737
16429,3721.5996300641245
16431,11373.830459950588
16432,4027.024999916156
16433,8005.72208144742
16434,3806.94256146287
16435,5663.344386801977
16436,9192.817958188683
